text,created_at,retweet_count,favorite_count,is_retweet,id_str
From my basement to your sneaker room. Tune in Thursday at 11 PM ET on @SHODesusAndMero to watch! https://t.co/3gPnxCwTVe,2020-04-15 01:42:15,2069,11317,False,1250237970285723648
I want Donald Trump to look these folks in the eye and explain to them why they or their loved ones haven’t been able to get tested for COVID-19. We’ve got to do better. https://t.co/CUY6nmCPjl,2020-04-15 01:00:00,17806,53579,False,1250227340145197056
Let’s do this. https://t.co/INkan0GxGL,2020-04-14 23:20:00,31918,262701,False,1250202172727283712
"Millions of people are relying on the workers on the front lines of this crisis. Tomorrow, I’ll be joined by a few of them for a virtual town hall. 

Tune in tomorrow at 3PM ET: https://t.co/xk0GcS7PGq https://t.co/KrSwKV84QT",2020-04-14 22:42:00,1778,5909,False,1250192609550561280
"You have great taste, @SpeakerPelosi. https://t.co/96cJJaBHFW",2020-04-14 21:27:10,3780,46614,False,1250173779227160576
"Stories like this showcase exactly who we are as Americans. In times of crisis, we stand as one. We help out folks we've never met, lift each other up, and do our part to ensure we make it through.

We will overcome this, together. https://t.co/fdOKwA3Iak",2020-04-14 20:45:18,2868,12862,False,1250163243701723136
"President Obama understands, as I do, that we will come through this crisis stronger. And then we’ll not only rebuild this nation — we will transform it. https://t.co/nlilxxpA91",2020-04-14 19:25:00,7243,39136,False,1250143033066209283
"Barack — This endorsement means the world to Jill and me. We’re going to build on the progress we made together, and there’s no one I’d rather have standing by my side. https://t.co/0mAjPZeYmd",2020-04-14 16:06:06,30880,176894,False,1250092980892991490
"Leadership is about never proclaiming power. It’s about collaboration, it’s about coming together in a crisis and finding common ground. It’s about results.  

That’s who I am and the role I aspire to fulfill in guiding this democratic nation to better times.",2020-04-14 14:14:19,5555,30375,False,1250064848106504193
I am not running for office to be King of America. I respect the Constitution. I’ve read the Constitution. I’ve sworn an oath to it many times. I respect the great job so many of this country’s governors — Democratic and Republican — are doing under these horrific circumstances. https://t.co/vMtcfD45mG,2020-04-14 14:14:19,17220,80210,False,1250064846869221381
"I want to congratulate @judgekarofsky on her hard-earned victory tonight. In the face of rampant voter suppression and GOP recklessness, the people of Wisconsin showed up and made their choice clear. I know Wisconsin will be a fairer, more just state with Jill on the court. https://t.co/Ch9PXnqekt",2020-04-14 03:17:40,7974,42316,False,1249899596995801089
"I am grateful to have the support of so many Wisconsinites and proud of the courage and commitment folks showed during last week's primary — but it should never have come to that.

No one should ever have to choose between their health and our democracy. https://t.co/D4PpzYkter",2020-04-14 01:05:00,7871,37883,False,1249866208905580547
It shouldn't take a global pandemic shutting down schools to end school shootings. https://t.co/H9Xwn6Mhkd,2020-04-13 23:28:54,15825,73863,False,1249842026985615360
"For months, the Trump Administration was repeatedly warned about the threat COVID-19 posed to our nation. They ignored the experts, failed to take action, and now Americans are paying the price. https://t.co/YiSTQPnLNy",2020-04-13 22:05:00,7031,21183,False,1249820910434967553
We’re in the middle of a global pandemic. We need a president who actually listens to public health experts. https://t.co/A4LvRY36nY,2020-04-13 20:55:13,7458,40134,False,1249803348712263680
"To Bernie’s supporters: I see you, I hear you, and I understand the urgency of what it is we have to get done in this country. 

I hope you will join us. You are more than welcome on this campaign. You’re needed. https://t.co/vJXlroCdDd",2020-04-13 19:14:37,3399,21137,False,1249778033818558465
Unity. https://t.co/cZxaRCY8jr,2020-04-13 18:46:00,20883,160631,False,1249770830373978112
I'm speaking now about our nation's economic response to COVID -- and I'll have a special guest with me. Tune in: https://t.co/VTJPX6da0v,2020-04-13 18:05:11,5951,20761,False,1249760560134213636
"Folks, I hope you'll join my 2:00 PM Economic Response to COVID-19 remarks — I'll be joined by a special guest. Tune in at 2:00 PM to watch live!

https://t.co/xk0GcS7PGq https://t.co/KmSe2QvcQD",2020-04-13 17:37:00,1371,5108,False,1249753465879801856
"Our U.S. Postal Service workers are at the front lines of this crisis. Millions of people are relying on them for things like medicine and other essentials.

And the President is trying to let them fail. Congress should do everything it can to prevent this. https://t.co/2gTDx5aMQP",2020-04-13 16:46:52,10836,37459,False,1249740850843844609
Tune in at 2:00 PM today for remarks on the urgent and dire need for a full economic response to COVID-19 at https://t.co/xk0GcSpr50. https://t.co/fOhLzMVifQ,2020-04-13 15:40:00,1382,4241,False,1249724022281117696
"For this episode of Here’s the Deal, Pulitzer Prize-winning author Jon Meacham joined me to discuss presidential leadership and what it should look like in times of crisis.

You can listen to the full episode at https://t.co/t11Fa0TZjc or wherever you get your podcasts. https://t.co/tXjopC10xz",2020-04-13 14:30:00,2166,7085,False,1249706406141292544
We're facing a crisis unlike any we've faced before — and I couldn't be prouder of how the American people are responding. https://t.co/wK1mDPDl9b,2020-04-12 23:30:00,6004,23158,False,1249479913922613253
"To everyone on the front lines of the fight against COVID-19, thank you. We truly couldn't get through this without you.",2020-04-12 20:30:00,10452,73310,False,1249434614768132097
"As we prepare to reopen America, we have to remember what this crisis has taught us: The administration’s failure to plan, to prepare, to honestly assess and communicate the threat to the nation led to catastrophic results. We cannot repeat those mistakes. https://t.co/SkfH3U792L",2020-04-12 17:55:00,10899,43406,False,1249395607757873154
"Folks, we just released a special Sunday episode of Here’s the Deal! @RevDrBarber joined me for a discussion on faith and its intersection with some of the most pressing issues we face as a nation.

Listen at https://t.co/t11Fa0CorE or wherever you get your podcasts. https://t.co/TJWyyWbVIC",2020-04-12 16:55:00,1820,5838,False,1249380508477374465
"This Easter, Jill and I wish all of you and your families a safe and joyful celebration, and we join our prayers with those of people from every faith for health, happiness, and a renewal of life in the year to come. https://t.co/i3ID9G3qv7",2020-04-12 15:50:00,7009,43485,False,1249364150482067459
We are in the middle of a global pandemic — and people need access to health care now more than ever. Donald Trump should reopen Obamacare enrollment immediately.,2020-04-12 00:00:30,15959,88223,False,1249125201536856066
"This new enemy may be unseen, but we have the tools, the expertise, the will, and the spirit to defeat it. There is nothing the American people can't accomplish if we work together.",2020-04-11 22:00:00,7295,43674,False,1249094876366503938
We need to help as many working families and small businesses as possible. Workers who have lost their jobs or seen their hours slashed and families who are struggling to pay rent and put food on the table need help immediately. There's no time to waste. https://t.co/XFNZK6m1RV,2020-04-11 20:01:00,4851,18206,False,1249064929182662656
"We are months into this crisis and our heroes on the front lines still don't have the protective equipment they need to stay safe. It's unconscionable.

Donald Trump needs to fully use the power of the Defense Production Act immediately. https://t.co/wudATlE3wr",2020-04-11 18:00:01,8359,23462,False,1249034481698144256
"Now more than ever, we have to choose hope over fear, unity over division, truth over lies, and science over fiction.",2020-04-11 16:15:00,17560,98697,False,1249008054340739073
President Trump needs to do everything in his power to expand the number of testing sites and surge the number of tests. Mass testing is key to reopening the economy and finding a way out of this crisis. https://t.co/WHprzHoGnm,2020-04-11 14:30:00,10930,39449,False,1248981630905090052
"The American people are strong, tough, brave, and big-hearted. There's nothing we can't do if we do it together.",2020-04-11 00:00:00,9076,61526,False,1248762690467553280
No one should be forced out of their home in the middle of a global pandemic. We need to freeze rent for people who lose their jobs and place a ban on evictions immediately. https://t.co/0sQYpUHosv,2020-04-10 22:30:00,4582,16911,False,1248740039007309826
We need a president who demonstrates the leadership to address every aspect of this pandemic  —  including the spate of racist incidents targeting Asian Americans and Pacific Islanders  —  with urgency and seriousness. Donald Trump is not that president. https://t.co/4dvq4uiv17,2020-04-10 21:46:00,5536,22555,False,1248728965172396032
